damp,temp0,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp13,temp14,temp15,temp16,temp17,temp18,temp19,temp20,temp21,temp22,temp23,temp24,temp25,temp26,temp27,temp28,temp29,temp30,temp31,temp32,temp33,temp34,temp35,temp36,temp37,temp38,temp39,temp40,temp41,temp42,temp43,temp44,temp45,temp46,temp47,temp48,temp49,temp50,temp51,temp52,temp53,temp54,temp55,temp56,temp57,temp58,temp59,temp60,temp61,temp62,temp63,temp64,temp65,temp66,temp67,temp68,temp69,temp70,temp71,temp72,temp73,temp74,temp75,temp76,temp77,temp78,temp79,temp80,temp81,temp82,temp83,temp84,temp85,temp86,temp87,temp88,temp89,temp90,temp91,temp92,temp93,temp94,temp95,temp96,temp97,temp98,temp99,temp100
640,0.95606665,0.98950285,1.2054999,1.5140024,1.5967012,1.8588514,2.4374985,3.3621511,3.3787533,4.1295478,5.8406611,7.1536273,9.1078916,9.7274082,11.715606,16.828143,23.986465,25.574018,27.372914,40.973,56.088352,66.36583,71.630925,87.565515,107.83501,127.95796,136.79088,144.78137,124.62356,121.56601,114.86238,115.41688,108.67208,111.46312,113.54142,121.70915,131.73765,127.30139,120.43473,128.03946,118.35256,114.91467,111.99671,112.08056,118.6375,124.78759,127.88577,127.98612,122.40012,124.81233,116.15813,117.27489,114.90882,117.63785,118.6367,120.82945,129.25922,126.14262,118.77655,125.58857,123.67429,113.92841,114.86341,120.45387,114.16879,122.83771,122.19367,127.25474,121.96203,122.31981,117.95212,115.81053,116.44442,114.70533,115.37251,129.99368,125.03556,122.73577,116.80388,125.72952,122.08056,113.47771,114.38605,118.88244,120.11501,122.27921,126.72983,120.36575,124.24239,118.56097,118.61797,110.36298,115.02667,123.63304,118.20682,127.98476,115.57562,124.27221,126.40774,119.00451,116.71297
641,0.95606665,0.98923237,1.2048761,1.5128112,1.5948692,1.8560907,2.4330062,3.3547873,3.3696479,4.1185074,5.821279,7.1277527,9.0699149,9.6824636,11.660033,16.744175,23.854324,25.40367,27.19917,40.714775,55.727916,65.910202,71.101764,87.027367,107.19583,127.38254,136.44885,144.86729,124.93522,122.17768,115.23374,115.70996,108.86298,111.5222,113.34511,121.39678,131.37445,128.56189,121.77535,126.63438,120.74479,115.36996,111.50307,109.2195,117.43292,127.11474,125.54493,130.68148,120.07086,121.272,121.64955,119.45629,118.84196,112.92266,109.71505,119.66354,126.78346,121.01158,124.46696,126.01281,119.34418,116.74077,116.82052,113.50184,116.27407,122.49915,123.32378,128.56956,123.58352,118.85778,122.38173,117.93079,113.7928,115.55837,117.05027,119.88525,126.50522,126.48388,128.00233,126.01691,119.79062,118.08592,110.98209,122.1076,115.73468,121.90116,123.33278,124.53874,122.66655,122.11867,120.73736,115.75708,114.64108,115.8952,118.79103,124.86604,119.18961,125.46502,129.199,120.84892,115.66215
642,0.95606665,0.98896317,1.2042549,1.5116295,1.5930418,1.8533475,2.4285286,3.3474975,3.3606081,4.1073729,5.8020096,7.1020506,9.0326506,9.6363394,11.60346,16.659238,23.724075,25.237724,27.026783,40.45791,55.356257,65.458171,70.576917,86.499276,106.5595,126.78678,136.13256,144.90018,125.30989,122.83721,115.64305,115.94388,108.86621,111.53169,112.91623,121.35113,130.85489,129.40655,122.52248,125.46498,124.72566,115.05093,109.83345,109.18379,114.50136,126.71176,120.99189,126.60638,124.62613,123.91764,116.7363,116.58891,112.04649,116.78866,114.82135,116.4848,124.76015,121.36508,127.53523,127.76372,116.95603,113.04841,115.78557,108.6975,112.61085,122.74516,127.41153,120.86869,133.38455,121.05145,121.31665,109.97749,110.83388,112.63502,118.26952,119.08696,126.28799,123.2281,126.73805,122.12835,118.95055,118.3085,113.25239,113.74466,115.13071,123.3862,124.59754,126.15272,123.21352,121.30732,118.31059,119.49812,109.45767,117.76523,117.77622,124.74685,120.20902,122.03016,123.41508,128.21421,115.4472
643,0.95606665,0.98869525,1.2036362,1.5104528,1.591225,1.8506223,2.4241058,3.3402153,3.3515812,4.0961891,5.7829647,7.076433,8.995534,9.592639,11.548087,16.574493,23.597626,25.077209,26.856296,40.210786,54.982269,64.986636,70.028672,85.963827,105.88635,126.26575,135.75727,144.89688,125.70144,123.4546,116.34196,116.36595,108.7889,111.58284,112.31101,120.95491,129.53638,130.0918,122.92154,123.23783,127.99564,116.66688,108.3753,108.22277,112.48082,126.1617,125.63274,125.98645,124.43705,132.47571,114.96773,114.15729,112.20216,109.31481,117.92943,118.23196,125.84522,128.62995,126.37627,121.94571,119.96386,114.84629,108.27376,117.04446,116.52886,122.94955,120.22416,124.85088,126.65572,122.1784,120.891,114.9336,115.90603,111.41203,114.31385,119.72589,123.71842,124.30062,125.48662,120.55777,120.94189,114.69957,114.56553,113.77888,119.42536,121.44499,122.13163,127.54315,128.26022,126.2434,123.69503,117.55298,112.70797,116.38887,118.25582,116.78227,121.42816,126.42738,119.52228,119.21931,117.75022
644,0.95606665,0.98842859,1.20302,1.5092709,1.5894172,1.8478863,2.4196965,3.3329958,3.3425836,4.0849128,5.764114,7.0509807,8.959028,9.5480037,11.49271,16.49243,23.468951,24.913886,26.690235,39.967015,54.62175,64.539876,69.513189,85.454547,105.23518,125.65337,135.42374,144.91668,125.98493,124.11264,116.8846,116.45507,108.69927,111.55506,111.73093,120.94359,129.19441,131.28998,124.27221,121.77308,129.64062,117.10197,108.73997,107.5503,111.66721,124.58872,124.23625,124.84587,127.15666,125.45916,126.0156,120.50659,116.78976,112.4253,119.58537,119.74488,125.9302,128.83704,124.51599,123.56344,122.96222,118.1907,114.74702,115.14178,115.08081,122.40915,124.17896,130.84916,118.85615,122.06535,117.65643,122.69081,112.38058,115.98176,114.63934,118.31544,123.0893,122.65669,127.69879,117.67755,123.05719,117.74849,109.83081,118.48893,115.47026,122.88421,122.33624,123.28534,121.44071,123.94128,123.43497,117.21328,119.16369,115.52436,117.79528,119.96904,122.35047,121.98346,125.71784,117.59763,122.32796
645,0.95606665,0.9881632,1.2024064,1.5080941,1.5876188,1.8451625,2.4153361,3.3258133,3.3337303,4.0735691,5.7455228,7.0254578,8.9224083,9.5039958,11.437294,16.410642,23.339795,24.752941,26.528357,39.717988,54.251921,64.098602,69.003349,84.94684,104.57319,125.04615,135.0741,144.88548,126.23722,124.69125,117.5453,116.53199,108.60355,111.38249,111.2232,120.52597,129.02193,131.78824,126.25071,121.37848,130.2307,115.85672,110.92777,107.52125,116.3803,120.98302,125.3496,127.80585,128.26782,126.53656,121.96794,117.01816,112.45636,111.22867,112.40473,121.2673,121.6338,122.00581,128.30543,124.2881,127.74678,120.04663,114.2866,116.92853,111.9001,118.99214,123.55025,128.04319,126.09854,130.94394,124.14668,123.69785,107.96225,115.87662,112.11917,119.27714,126.30925,124.93356,127.08465,120.31159,123.14341,118.80306,110.4109,109.99858,114.9164,116.61005,124.76927,117.96992,122.67608,124.7718,124.77355,119.10389,114.44962,117.12186,117.15208,113.3297,118.46286,121.04147,125.3691,123.46275,122.63464
646,0.95606665,0.98789905,1.2017952,1.5069223,1.5858266,1.8424603,2.4110084,3.3186819,3.3249172,4.062379,5.7270366,7.0000289,8.8856116,9.4592352,11.383125,16.329158,23.21068,24.590014,26.365044,39.471419,53.901798,63.66081,68.496373,84.420455,103.88697,124.43873,134.69746,144.86637,126.51796,125.27698,118.02276,116.53342,108.55091,111.34055,110.73073,120.29109,128.7302,131.79851,127.75101,121.42849,131.49294,115.76569,113.39681,106.37308,115.06438,120.84901,119.68825,131.13144,116.87891,125.06835,125.57239,115.11102,111.04732,107.59382,113.95838,125.13253,124.05881,125.75555,129.99007,131.31035,126.3001,112.41934,115.90073,111.73424,115.0565,115.97678,113.24679,128.44843,126.44514,121.21015,119.74967,113.24095,116.32431,115.66162,112.21262,121.67886,125.33269,124.5837,131.63248,122.01871,120.46622,118.54124,112.52445,112.62965,120.80236,118.67791,125.38953,127.57606,124.23236,121.93792,119.56177,117.15112,117.03969,117.59879,115.14421,120.2389,122.88147,121.50882,121.98828,125.00736,123.8362
647,0.95606665,0.98763616,1.2011865,1.5057555,1.5840457,1.8397596,2.4067297,3.3116107,3.316178,4.0512843,5.7085528,6.974893,8.8495855,9.4154544,11.329804,16.248464,23.085775,24.429165,26.203166,39.224257,53.547818,63.228304,68.013895,83.916439,103.21989,123.86234,134.27587,144.93486,126.79585,125.87783,118.58469,116.57687,108.49982,111.34073,110.66223,119.82135,127.92928,131.67086,128.87803,122.87752,132.14365,117.06766,111.90991,107.59312,113.21803,122.29683,120.49887,124.04775,125.82543,124.36577,119.16415,117.02658,114.84514,111.2399,112.42067,116.49237,123.8208,118.32951,127.24478,122.85663,122.95264,117.70803,111.82405,115.48849,110.01469,120.20345,118.50793,132.29463,128.58921,121.86496,121.72306,115.2882,120.43174,110.25719,118.56077,122.12259,119.01115,125.43705,120.25054,124.25747,125.33898,115.68439,115.71556,118.23566,114.50942,121.2294,121.69536,125.29549,126.06953,125.5234,125.02415,117.84845,111.79533,119.74998,117.67067,118.99735,121.61441,121.76305,123.2357,123.95348,119.81863
648,0.95606665,0.98737451,1.2005802,1.5045937,1.5822699,1.8370818,2.4024315,3.3045532,3.3074975,4.0401769,5.6901615,6.9496132,8.8139423,9.3714417,11.276891,16.1685,22.959057,24.270689,26.040834,38.980483,53.198298,62.798994,67.521817,83.425446,102.54164,123.26867,133.83111,144.96807,127.07906,126.42312,119.21397,116.47396,108.46743,111.05283,110.40577,119.682,127.63913,131.37338,129.57561,123.65509,130.49839,118.39199,111.92939,110.67738,114.15255,121.45805,120.09133,126.91004,126.82531,124.44982,124.60332,115.70422,115.11692,111.56922,113.40702,117.07632,122.87828,130.9751,128.21821,119.08212,124.11761,123.93133,111.40406,113.88148,117.46476,119.78014,120.56107,127.07728,131.23282,128.5787,122.08479,120.61568,117.63358,115.09376,110.57263,115.49049,122.34752,131.9337,124.40024,131.95607,119.82948,119.52865,117.27157,107.66671,111.62853,124.16687,115.52403,125.7095,125.96814,124.06175,124.81055,118.24514,118.94864,116.66623,114.18299,117.89017,121.20222,126.04686,124.34943,120.41388,121.90612
649,0.95606665,0.9871141,1.1999764,1.5034367,1.5805021,1.8344151,2.3981697,3.2975521,3.29886,4.0292599,5.6718877,6.9247899,8.7779721,9.3277412,11.223713,16.090274,22.834956,24.112723,25.878339,38.736438,52.85467,62.37605,67.035677,82.928023,101.86736,122.67995,133.37791,144.91816,127.36758,126.9434,119.89168,116.36771,108.55499,110.6443,110.00114,119.26324,127.00086,130.95763,130.03517,123.92186,129.13057,119.48358,110.79686,109.39188,110.12139,119.03917,120.09103,128.23602,129.71538,133.51375,124.91518,120.19273,111.77067,114.34838,115.81184,117.13296,123.8741,122.50212,128.5072,130.17387,116.70135,121.88645,119.01834,110.4605,110.76136,119.21184,112.90343,124.95982,126.97014,128.93589,124.5337,119.34658,117.03801,111.54767,113.71556,118.53179,113.98273,126.78079,128.09818,119.19152,122.81739,120.28832,115.33498,115.29966,116.72096,114.0683,121.09705,123.34731,116.75785,125.77634,122.22737,124.79001,113.58085,119.17119,118.25806,114.04466,123.94867,123.43935,126.41068,124.86213,118.79737
650,0.95606665,0.98685492,1.1993751,1.5022847,1.5787455,1.831757,2.3938652,3.2906287,3.2902389,4.0183768,5.6537775,6.900057,8.7422764,9.284099,11.171402,16.012532,22.711122,23.957019,25.71727,38.494579,52.516805,61.957819,66.55144,82.43468,101.19758,122.09007,132.90983,144.77217,127.66919,127.44266,120.52113,116.24082,108.62403,110.25755,109.367,118.89972,126.47567,130.10091,129.91021,124.50638,130.70593,121.80502,110.62246,108.45534,107.64224,120.04644,121.30723,128.4371,123.19638,126.53421,128.99455,117.18796,120.10202,107.15523,113.72845,120.3686,115.12896,128.64603,128.09,124.72683,123.34639,116.0416,113.74194,114.46497,120.0399,114.73213,121.20411,124.30234,122.86234,126.80365,126.56418,119.37789,114.35599,113.79439,115.71729,120.27479,118.60323,123.42572,121.9582,123.25635,118.70421,117.72106,114.76187,111.77357,117.85735,113.32411,119.33279,129.5623,123.98933,127.15345,125.3897,125.58111,110.83053,116.36089,112.06268,120.04369,119.72561,125.84572,126.68369,130.20168,115.68203
651,0.95606665,0.98659697,1.1987761,1.5011375,1.5769937,1.8291175,2.3896152,3.2837001,3.2816588,4.0077333,5.6359225,6.8754921,8.7071872,9.2413099,11.119036,15.935512,22.589042,23.802323,25.558246,38.258308,52.179807,61.542886,66.070726,81.934324,100.53022,121.50282,132.47324,144.69339,127.95581,127.85819,121.24437,116.12856,108.91328,109.758,108.58459,118.18486,126.03688,129.42122,128.8848,127.25823,132.63649,123.72455,109.15998,107.21026,107.23755,117.16033,121.73228,127.70244,120.81854,130.19112,126.39843,123.17702,118.07918,109.48709,111.54883,112.61158,120.81492,118.02784,128.92669,128.83435,124.45451,123.49407,115.35072,112.05547,110.61405,116.32005,115.04134,124.87893,125.62537,124.97141,125.38778,121.63749,116.79396,109.46393,112.92252,114.46801,118.81458,120.06218,122.24922,127.90538,120.94727,118.84992,106.21543,112.97846,121.50637,115.86924,124.66581,127.89621,120.76333,132.72827,125.54821,112.49297,114.58566,117.1503,110.51478,115.42207,118.23888,124.42293,126.78234,121.27296,120.76945
652,0.95606665,0.98634023,1.1981796,1.4999952,1.5752521,1.8264861,2.3853657,3.2767773,3.2731173,3.9972475,5.6180761,6.8510572,8.6718362,9.1993618,11.067284,15.858873,22.466481,23.647577,25.402044,38.020307,51.842042,61.130333,65.593173,81.430364,99.85921,120.89015,131.99389,144.61588,128.20943,128.31461,121.96521,116.03332,109.37031,109.31285,107.74553,117.40261,125.28508,128.84029,127.52502,131.81144,132.70269,124.85972,108.85449,107.10004,106.19434,117.69564,120.21342,127.78869,126.44788,128.08753,129.64008,113.44646,118.62303,114.0082,116.2632,111.99959,129.58525,124.51028,135.14524,123.45108,128.76062,119.71094,114.82532,112.01994,117.34158,115.24845,122.26341,124.7171,122.73405,128.0081,121.59956,119.66542,112.2016,119.01479,112.50227,118.40736,119.30392,125.47021,124.17438,127.22467,119.10635,114.88094,121.04192,114.17755,115.03705,112.71054,122.16876,121.75392,122.36959,129.24247,122.74551,121.0941,120.89072,111.368,113.64014,116.01403,123.27899,124.65776,121.09549,127.74411,120.15225
653,0.95606665,0.98608471,1.1975855,1.4988577,1.5735171,1.8238774,2.3811597,3.2698797,3.2646275,3.9869012,5.6004848,6.8267941,8.6369821,9.1581804,11.016572,15.782795,22.345685,23.495903,25.247195,37.782037,51.505922,60.724253,65.127117,80.938455,99.186371,120.26504,131.49912,144.48022,128.4633,128.80014,122.66977,116.01347,110.03242,108.93836,107.04495,116.24799,124.37961,128.51832,125.95305,134.90038,129.8264,125.90971,111.2218,106.89936,109.03645,121.66281,120.8185,123.10318,124.75917,128.83501,128.56394,114.33643,119.96339,110.30496,109.61846,115.30101,116.79823,129.20747,123.60184,130.51749,130.54796,120.52451,118.17666,108.84657,120.90607,117.08476,118.06129,127.61395,130.09287,130.1481,122.94398,115.39692,115.71792,113.48686,113.98042,116.14488,114.60854,127.84158,122.27264,132.95347,124.29183,118.16845,112.5272,112.85722,114.74576,119.22756,121.68916,123.31601,127.99132,119.25869,118.08402,113.09164,119.86369,115.83736,118.98603,115.19189,130.06588,120.19629,128.50519,123.46674,124.45829
654,0.95606665,0.9858304,1.1969937,1.4977249,1.5717911,1.821273,2.3769665,3.2630786,3.256235,3.9764105,5.5828125,6.8028443,8.6025327,9.116433,10.964937,15.706978,22.225735,23.346158,25.094778,37.545631,51.174064,60.319624,64.664321,80.452531,98.531864,119.632,131.01728,144.36263,128.73883,129.19154,123.34664,116.04052,110.65466,108.54165,106.52528,115.32136,123.50582,128.27012,124.35313,136.2839,127.93527,126.58503,111.41191,106.28744,107.13662,119.5253,120.66919,124.7573,126.91608,130.62516,122.31105,117.60219,113.31547,112.12833,116.23297,117.65753,117.84479,127.27608,124.8333,127.52931,130.10202,111.417,112.38222,113.82037,109.94484,116.92821,117.59806,124.59388,124.44801,126.82138,123.16925,122.73508,114.3063,112.80667,121.4168,116.38503,120.26466,124.13503,122.02609,125.61455,127.42804,118.2869,120.76771,119.95319,114.19479,117.84042,121.97392,124.35748,125.39603,121.99244,125.88581,115.65155,119.9571,107.45789,116.10301,117.80072,115.50116,120.6675,121.23852,129.15771,122.80123
655,0.95606665,0.98557729,1.1964043,1.4965969,1.5700709,1.8186813,2.3727878,3.2563338,3.2478134,3.9659428,5.5653872,6.7790991,8.568326,9.0753327,10.913753,15.631735,22.108433,23.19869,24.945955,37.314834,50.849376,59.912891,64.20749,79.977453,97.875451,119.05189,130.49637,144.23594,128.99943,129.52897,124.04198,116.07496,111.0376,108.15521,106.13179,114.33859,122.7054,127.45594,124.50922,135.75569,128.10055,125.85272,111.92781,107.42397,108.97971,114.62528,119.36404,125.92375,125.18466,126.013,125.93968,119.44903,116.57716,109.24219,113.26522,120.7144,119.92059,118.1071,124.29551,126.36771,128.08251,113.9872,116.91053,110.4634,113.80456,109.66436,119.64289,118.87188,128.58499,128.31949,123.58553,119.33091,120.15479,114.36728,114.13068,115.16906,116.56611,119.57089,125.91706,127.67831,121.69771,118.12859,120.91492,112.56084,117.03536,117.44715,115.79716,119.52887,126.09926,126.52266,122.71123,117.11158,117.47889,110.79225,116.78059,116.56352,118.15055,127.81626,122.81446,127.85867,125.83661
656,0.95606665,0.98532537,1.1958173,1.4954736,1.5683603,1.8161094,2.3686223,3.24955,3.239457,3.9554041,5.5479883,6.7553021,8.5343445,9.0343228,10.863483,15.557264,21.990624,23.051129,24.797262,37.085814,50.527428,59.508569,63.758665,79.503414,97.232529,118.42606,129.96998,144.05181,129.28755,129.87278,124.76083,116.18666,111.45149,107.94805,105.92591,113.35427,121.9942,126.59165,124.89084,133.84755,128.14088,125.40497,112.77567,106.31584,110.31958,112.66186,122.12748,122.6558,129.27343,125.97665,125.01867,118.74388,113.64613,105.58436,116.24979,117.03762,120.55727,129.22558,129.29293,134.97446,126.45329,116.23597,117.34915,114.98846,115.1911,116.10491,113.26127,129.59305,126.52667,125.12062,121.38347,119.27392,114.59245,109.54627,114.99273,122.15449,118.45142,120.89632,122.31931,126.86323,123.1375,116.27326,116.48761,113.06342,115.49943,117.09084,120.83163,125.83952,122.21597,121.26012,126.99619,124.72115,114.15669,114.32732,112.47306,116.24476,121.06505,123.24259,121.55835,129.25818,119.33228
657,0.95606665,0.98507465,1.1952326,1.494355,1.5666575,1.8135451,2.3644848,3.2428138,3.2312044,3.9450391,5.5308363,6.7316219,8.5006496,8.9934797,10.813723,15.483536,21.874083,22.905551,24.650741,36.857551,50.210624,59.106085,63.310143,79.034236,96.57194,117.7815,129.47464,143.8536,129.60434,130.27966,125.42321,116.25057,111.83232,107.71044,105.77562,112.66821,121.30131,125.72248,125.15591,133.06317,128.02059,122.58213,114.99944,108.65909,112.23541,111.61678,119.60703,124.9804,130.24649,131.59591,125.77975,118.78801,116.01379,110.19027,113.52169,115.82384,122.79613,123.11822,127.43916,130.03117,130.14056,126.51524,113.48764,115.17484,113.67481,112.986,119.78429,121.51451,127.22433,130.42012,123.78678,121.87704,117.4019,113.1047,113.0318,116.46014,120.9962,122.4843,128.42996,127.68831,120.77917,124.07972,119.7777,117.73805,118.19125,115.80839,116.68682,121.17632,131.17577,127.09383,128.05892,117.46627,116.79332,117.12293,115.51715,114.77367,121.36138,121.86103,117.58189,131.08731,123.91059
658,0.95606665,0.98482511,1.1946502,1.4932411,1.5649623,1.8110033,2.3603671,3.2361175,3.2228945,3.9348666,5.513658,6.708334,8.4676538,8.9530291,10.76453,15.411156,21.758303,22.761799,24.507021,36.635492,49.896103,58.711883,62.862425,78.559794,95.92139,117.14546,128.94972,143.616,129.92163,130.53783,126.16559,116.46272,112.33481,107.6313,105.70541,111.90996,120.9572,125.34232,125.72872,131.76672,128.81212,121.0629,114.843,110.5133,112.76789,115.61974,124.008,126.67063,127.37351,131.23843,124.97894,122.94472,115.38292,111.45896,110.34967,117.60947,119.2786,121.28983,130.04587,126.33896,129.06416,117.74257,113.43391,118.48442,115.00269,117.74364,118.83551,119.88967,129.78793,118.41332,124.82184,119.39154,118.4211,112.1311,113.21656,117.81139,115.71723,124.54862,123.34217,121.03462,130.1979,118.84932,119.89376,113.92279,117.08894,113.91345,118.81686,118.40098,124.75278,122.71897,125.61566,118.14301,119.89088,112.23706,115.42165,112.63463,118.29256,122.1611,120.23025,122.88466,129.34468
